Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-8399-01;G034-1983;Buitenvest;4931CG; Buitenvest 19 Geertruidenberg; Buitenvest;19;;Buitenvest 19;4931CG;34;1983;NL-0779-830034;Beschikking;Bouwvergunning Beschikking Uitbreiden woning met bijkeuken  Buitenvest 19 4931CG Geertruidenberg 15-6-1983;1983.06.15;Uitbreiden woning met bijkeuken;Bouwvergunning Uitbreiden woning met bijkeuken  Buitenvest 19 4931CG Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning met bijkeuken;NL 0779;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8399-02;G034-1983;Buitenvest;4931CG; Buitenvest 19 Geertruidenberg; Buitenvest;19;;Buitenvest 19;4931CG;34;1983;NL-0779-830034;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning met bijkeuken  Buitenvest 19 4931CG Geertruidenberg 15-6-1983;1983.06.15;Uitbreiden woning met bijkeuken;Bouwvergunning Uitbreiden woning met bijkeuken  Buitenvest 19 4931CG Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning met bijkeuken;NL 0779;2010;K50771752;9,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8400-01;G035-1983;Schansweg;4931EM; Schansweg 7 Geertruidenberg; Schansweg;7;;Schansweg 7;4931EM;35;1983;NL-0779-830035;Beschikking;Bouwvergunning Beschikking Vervangen borstwering tussen kozijnen  Schansweg 7 4931EM Geertruidenberg 15-6-1983;1983.06.15;Vervangen borstwering tussen kozijnen;Bouwvergunning Vervangen borstwering tussen kozijnen  Schansweg 7 4931EM Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vervangen borstwering tussen kozijnen;NL 0779;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8400-02;G035-1983;Schansweg;4931EM; Schansweg 7 Geertruidenberg; Schansweg;7;;Schansweg 7;4931EM;35;1983;NL-0779-830035;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vervangen borstwering tussen kozijnen  Schansweg 7 4931EM Geertruidenberg 15-6-1983;1983.06.15;Vervangen borstwering tussen kozijnen;Bouwvergunning Vervangen borstwering tussen kozijnen  Schansweg 7 4931EM Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vervangen borstwering tussen kozijnen;NL 0779;2010;K50771752;8,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8401-01;G036-1983;IJpelaarstraat;4931RX;Pieter van IJpelaarstraat 82 Geertruidenberg;Pieter van IJpelaarstraat;82;Pieter van;Pieter van IJpelaarstraat 82;4931RX;36;1983;NL-0779-830036;Beschikking;Bouwvergunning Beschikking Plaatsen volière Pieter van IJpelaarstraat 82 4931RX Geertruidenberg 15-6-1983;1983.06.15;Plaatsen volière;Bouwvergunning Plaatsen volière Pieter van IJpelaarstraat 82 4931RX Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen volière;NL 0779;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8401-02;G036-1983;IJpelaarstraat;4931RX;Pieter van IJpelaarstraat 82 Geertruidenberg;Pieter van IJpelaarstraat;82;Pieter van;Pieter van IJpelaarstraat 82;4931RX;36;1983;NL-0779-830036;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen volière Pieter van IJpelaarstraat 82 4931RX Geertruidenberg 15-6-1983;1983.06.15;Plaatsen volière;Bouwvergunning Plaatsen volière Pieter van IJpelaarstraat 82 4931RX Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen volière;NL 0779;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8402-01;G037-1983;Buitenvest;4931CG; Buitenvest 17 Geertruidenberg; Buitenvest;17;;Buitenvest 17;4931CG;37;1983;NL-0779-830037;Beschikking;Bouwvergunning Beschikking Uitbreiden woning met bijkeuken  Buitenvest 17 4931CG Geertruidenberg 15-6-1983;1983.06.15;Uitbreiden woning met bijkeuken;Bouwvergunning Uitbreiden woning met bijkeuken  Buitenvest 17 4931CG Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning met bijkeuken;NL 0779;2010;K50771752;3,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8402-02;G037-1983;Buitenvest;4931CG; Buitenvest 17 Geertruidenberg; Buitenvest;17;;Buitenvest 17;4931CG;37;1983;NL-0779-830037;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning met bijkeuken  Buitenvest 17 4931CG Geertruidenberg 15-6-1983;1983.06.15;Uitbreiden woning met bijkeuken;Bouwvergunning Uitbreiden woning met bijkeuken  Buitenvest 17 4931CG Geertruidenberg 15-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning met bijkeuken;NL 0779;2010;K50771752;10,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8403-01;G038-1983;Venestraat;4931BN; Venestraat 53 Geertruidenberg; Venestraat;53;;Venestraat 53;4931BN;38;1983;NL-0779-830038;Beschikking;Bouwvergunning Beschikking Veranderen en vergroten pand  Venestraat 53 4931BN Geertruidenberg 29-6-1983;1983.06.29;Veranderen en vergroten pand;Bouwvergunning Veranderen en vergroten pand  Venestraat 53 4931BN Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen en vergroten pand;NL 0779;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8403-02;G038-1983;Venestraat;4931BN; Venestraat 53 Geertruidenberg; Venestraat;53;;Venestraat 53;4931BN;38;1983;NL-0779-830038;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen en vergroten pand  Venestraat 53 4931BN Geertruidenberg 29-6-1983;1983.06.29;Veranderen en vergroten pand;Bouwvergunning Veranderen en vergroten pand  Venestraat 53 4931BN Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen en vergroten pand;NL 0779;2010;K50771752;14,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8404-01;G039-1983;Koestraat;4931CP; Koestraat 7 Geertruidenberg; Koestraat;7;;Koestraat 7;4931CP;39;1983;NL-0779-830039;Beschikking;Bouwvergunning Beschikking Vernieuwen voorgevel  Koestraat 7 4931CP Geertruidenberg 29-6-1983;1983.06.29;Vernieuwen voorgevel;Bouwvergunning Vernieuwen voorgevel  Koestraat 7 4931CP Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vernieuwen voorgevel;NL 0779;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8404-02;G039-1983;Koestraat;4931CP; Koestraat 7 Geertruidenberg; Koestraat;7;;Koestraat 7;4931CP;39;1983;NL-0779-830039;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vernieuwen voorgevel  Koestraat 7 4931CP Geertruidenberg 29-6-1983;1983.06.29;Vernieuwen voorgevel;Bouwvergunning Vernieuwen voorgevel  Koestraat 7 4931CP Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vernieuwen voorgevel;NL 0779;2010;K50771752;8,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8404-03;G039-1983;Koestraat;4931CP; Koestraat 7 Geertruidenberg; Koestraat;7;;Koestraat 7;4931CP;39;1983;NL-0779-830039;Overige documenten;Bouwvergunning Overige documenten Vernieuwen voorgevel  Koestraat 7 4931CP Geertruidenberg 29-6-1983;1983.06.29;Vernieuwen voorgevel;Bouwvergunning Vernieuwen voorgevel  Koestraat 7 4931CP Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vernieuwen voorgevel;NL 0779;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8405-01;G040-1983;Leerthouwerstraat;4931CX; Leerthouwerstraat 2 Geertruidenberg; Leerthouwerstraat;2;;Leerthouwerstraat 2;4931CX;40;1983;NL-0779-830040;Beschikking;Bouwvergunning Beschikking Wijzigen glazen gevelpui  Leerthouwerstraat 2 4931CX Geertruidenberg 29-6-1983;1983.06.29;Wijzigen glazen gevelpui;Bouwvergunning Wijzigen glazen gevelpui  Leerthouwerstraat 2 4931CX Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen glazen gevelpui;NL 0779;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8405-02;G040-1983;Leerthouwerstraat;4931CX; Leerthouwerstraat 2 Geertruidenberg; Leerthouwerstraat;2;;Leerthouwerstraat 2;4931CX;40;1983;NL-0779-830040;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen glazen gevelpui  Leerthouwerstraat 2 4931CX Geertruidenberg 29-6-1983;1983.06.29;Wijzigen glazen gevelpui;Bouwvergunning Wijzigen glazen gevelpui  Leerthouwerstraat 2 4931CX Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen glazen gevelpui;NL 0779;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8406-01;G041-1983;Rozendaelstraat;4931RD;Ambrosius Rozendaelstraat 1 t/m 15 Geertruidenberg;Ambrosius Rozendaelstraat;1 t/m 15;Ambrosius;Ambrosius Rozendaelstraat 1 t/m 15;4931RD;41;1983;NL-0779-830041;Beschikking;Bouwvergunning Beschikking Oprichten 8 premie - verhuurwoningen Ambrosius Rozendaelstraat 1 t/m 15  Geertruidenberg 29-6-1983;1983.06.29;Oprichten 8 premie - verhuurwoningen;Bouwvergunning Oprichten 8 premie - verhuurwoningen Ambrosius Rozendaelstraat 1 t/m 15  Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten 8 premie - verhuurwoningen;NL 0779;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8406-02;G041-1983;Rozendaelstraat;4931RD;Ambrosius Rozendaelstraat 1 t/m 15 Geertruidenberg;Ambrosius Rozendaelstraat;1 t/m 15;Ambrosius;Ambrosius Rozendaelstraat 1 t/m 15;4931RD;41;1983;NL-0779-830041;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten 8 premie - verhuurwoningen Ambrosius Rozendaelstraat 1 t/m 15  Geertruidenberg 29-6-1983;1983.06.29;Oprichten 8 premie - verhuurwoningen;Bouwvergunning Oprichten 8 premie - verhuurwoningen Ambrosius Rozendaelstraat 1 t/m 15  Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten 8 premie - verhuurwoningen;NL 0779;2010;K50771752;84,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8406-03;G041-1983;Rozendaelstraat;4931RD;Ambrosius Rozendaelstraat 1 t/m 15 Geertruidenberg;Ambrosius Rozendaelstraat;1 t/m 15;Ambrosius;Ambrosius Rozendaelstraat 1 t/m 15;4931RD;41;1983;NL-0779-830041;Overige documenten;Bouwvergunning Overige documenten Oprichten 8 premie - verhuurwoningen Ambrosius Rozendaelstraat 1 t/m 15  Geertruidenberg 29-6-1983;1983.06.29;Oprichten 8 premie - verhuurwoningen;Bouwvergunning Oprichten 8 premie - verhuurwoningen Ambrosius Rozendaelstraat 1 t/m 15  Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten 8 premie - verhuurwoningen;NL 0779;2010;K50771752;66,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8407-01;G042-1983;Schoutenlaan;4931RP; Schoutenlaan 69 Geertruidenberg; Schoutenlaan;69;;Schoutenlaan 69;4931RP;42;1983;NL-0779-830042;Beschikking;Bouwvergunning Beschikking Plaatsen erfafscheiding  Schoutenlaan 69 4931RP Geertruidenberg 29-6-1983;1983.06.29;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding  Schoutenlaan 69 4931RP Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen erfafscheiding;NL 0779;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8407-02;G042-1983;Schoutenlaan;4931RP; Schoutenlaan 69 Geertruidenberg; Schoutenlaan;69;;Schoutenlaan 69;4931RP;42;1983;NL-0779-830042;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen erfafscheiding  Schoutenlaan 69 4931RP Geertruidenberg 29-6-1983;1983.06.29;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding  Schoutenlaan 69 4931RP Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen erfafscheiding;NL 0779;2010;K50771752;2,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8408-01;G043-1983;Buitenvest;4931CH; Buitenvest 34 Geertruidenberg; Buitenvest;34;;Buitenvest 34;4931CH;43;1983;NL-0779-830043;Beschikking;Bouwvergunning Beschikking Wijzigen garage in hobbyruimte  Buitenvest 34 4931CH Geertruidenberg 29-6-1983;1983.06.29;Wijzigen garage in hobbyruimte;Bouwvergunning Wijzigen garage in hobbyruimte  Buitenvest 34 4931CH Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen garage in hobbyruimte;NL 0779;2010;K50771752;3,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8408-02;G043-1983;Buitenvest;4931CH; Buitenvest 34 Geertruidenberg; Buitenvest;34;;Buitenvest 34;4931CH;43;1983;NL-0779-830043;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen garage in hobbyruimte  Buitenvest 34 4931CH Geertruidenberg 29-6-1983;1983.06.29;Wijzigen garage in hobbyruimte;Bouwvergunning Wijzigen garage in hobbyruimte  Buitenvest 34 4931CH Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen garage in hobbyruimte;NL 0779;2010;K50771752;10,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8409-01;G044-1983;Voogtstraat;4931GA;Ir. de Voogtstraat 31 Geertruidenberg;Ir. de Voogtstraat;31;Ir. de;Ir. de Voogtstraat 31;4931GA;44;1983;NL-0779-830044;Beschikking;Bouwvergunning Beschikking Oprichten volière Ir. de Voogtstraat 31 4931GA Geertruidenberg 29-6-1983;1983.06.29;Oprichten volière;Bouwvergunning Oprichten volière Ir. de Voogtstraat 31 4931GA Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten volière;NL 0779;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8409-02;G044-1983;Voogtstraat;4931GA;Ir. de Voogtstraat 31 Geertruidenberg;Ir. de Voogtstraat;31;Ir. de;Ir. de Voogtstraat 31;4931GA;44;1983;NL-0779-830044;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten volière Ir. de Voogtstraat 31 4931GA Geertruidenberg 29-6-1983;1983.06.29;Oprichten volière;Bouwvergunning Oprichten volière Ir. de Voogtstraat 31 4931GA Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten volière;NL 0779;2010;K50771752;3,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8410-01;G045-1983;Centraleweg;; Centraleweg  Geertruidenberg;Centraleweg;;;Centraleweg;;45;1983;NL-0779-830045;Beschikking;Bouwvergunning Beschikking Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding  Centraleweg   Geertruidenberg 29-6-1983;1983.06.29;Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding;Bouwvergunning Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding  Centraleweg   Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding;NL 0779;2010;K50771752;7,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8410-02;G045-1983;Centraleweg;; Centraleweg  Geertruidenberg;Centraleweg;;;Centraleweg;;45;1983;NL-0779-830045;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding  Centraleweg   Geertruidenberg 29-6-1983;1983.06.29;Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding;Bouwvergunning Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding  Centraleweg   Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanleggen bovengrondse en gedeeltelijk ondergrondse warmwatertransportleiding;NL 0779;2010;K50771752;27,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8411-01;G046-1983;Rozendaelstraat;4931RD;Ambrosius Rozendaelstraat 17 t/m 31 Geertruidenberg;Ambrosius Rozendaelstraat;17 t/m 31;Ambrosius;Ambrosius Rozendaelstraat 17 t/m 31;4931RD;46;1983;NL-0779-830046;Beschikking;Bouwvergunning Beschikking Oprichten 8 premie - A - koopwoningen Ambrosius Rozendaelstraat 17 t/m 31  Geertruidenberg 29-6-1983;1983.06.29;Oprichten 8 premie - A - koopwoningen;Bouwvergunning Oprichten 8 premie - A - koopwoningen Ambrosius Rozendaelstraat 17 t/m 31  Geertruidenberg 29-6-1983;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten 8 premie - A - koopwoningen;NL 0779;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
