Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-5259-01;BR064-1992;Benraatshoef;; Benraatshoef  Raamsdonksveer; Benraatshoef;;;Benraatshoef;;64;1992;NL-0834-920064;Beschikking;Bouwvergunning Beschikking Plaatsen 10 kV - transformatorstation  Benraatshoef   Raamsdonksveer 19-3-1992;1992.03.19;Plaatsen 10 kV - transformatorstation;Bouwvergunning Plaatsen 10 kV - transformatorstation  Benraatshoef   Raamsdonksveer 19-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen 10 kV - transformatorstation;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5259-02;BR064-1992;Benraatshoef;; Benraatshoef  Raamsdonksveer; Benraatshoef;;;Benraatshoef;;64;1992;NL-0834-920064;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen 10 kV - transformatorstation  Benraatshoef   Raamsdonksveer 19-3-1992;1992.03.19;Plaatsen 10 kV - transformatorstation;Bouwvergunning Plaatsen 10 kV - transformatorstation  Benraatshoef   Raamsdonksveer 19-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen 10 kV - transformatorstation;NL 0834;2010;K50771752;6,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5260-01;BR066-1992;Hameldonk;4942CK; Hameldonk 19 Raamsdonksveer; Hameldonk;19;;Hameldonk 19;4942CK;66;1992;NL-0834-920066;Beschikking;Bouwvergunning Beschikking Veranderen dak van bestaande garage  Hameldonk 19 4942CK Raamsdonksveer 24-3-1992;1992.03.24;Veranderen dak van bestaande garage;Bouwvergunning Veranderen dak van bestaande garage  Hameldonk 19 4942CK Raamsdonksveer 24-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen dak van bestaande garage;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5260-02;BR066-1992;Hameldonk;4942CK; Hameldonk 19 Raamsdonksveer; Hameldonk;19;;Hameldonk 19;4942CK;66;1992;NL-0834-920066;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen dak van bestaande garage  Hameldonk 19 4942CK Raamsdonksveer 24-3-1992;1992.03.24;Veranderen dak van bestaande garage;Bouwvergunning Veranderen dak van bestaande garage  Hameldonk 19 4942CK Raamsdonksveer 24-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen dak van bestaande garage;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5261-01;BR067-1992;Beatrixlaan;4941JH; Beatrixlaan 15 Raamsdonksveer; Beatrixlaan;15;;Beatrixlaan 15;4941JH;67;1992;NL-0834-920067;Beschikking;Bouwvergunning Beschikking Plaatsen hobbykasje  Beatrixlaan 15 4941JH Raamsdonksveer 27-3-1992;1992.03.27;Plaatsen hobbykasje;Bouwvergunning Plaatsen hobbykasje  Beatrixlaan 15 4941JH Raamsdonksveer 27-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen hobbykasje;NL 0834;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5261-02;BR067-1992;Beatrixlaan;4941JH; Beatrixlaan 15 Raamsdonksveer; Beatrixlaan;15;;Beatrixlaan 15;4941JH;67;1992;NL-0834-920067;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen hobbykasje  Beatrixlaan 15 4941JH Raamsdonksveer 27-3-1992;1992.03.27;Plaatsen hobbykasje;Bouwvergunning Plaatsen hobbykasje  Beatrixlaan 15 4941JH Raamsdonksveer 27-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen hobbykasje;NL 0834;2010;K50771752;2,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5261-03;BR067-1992;Beatrixlaan;4941JH; Beatrixlaan 15 Raamsdonksveer; Beatrixlaan;15;;Beatrixlaan 15;4941JH;67;1992;NL-0834-920067;Overige documenten;Bouwvergunning Overige documenten Plaatsen hobbykasje  Beatrixlaan 15 4941JH Raamsdonksveer 27-3-1992;1992.03.27;Plaatsen hobbykasje;Bouwvergunning Plaatsen hobbykasje  Beatrixlaan 15 4941JH Raamsdonksveer 27-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen hobbykasje;NL 0834;2010;K50771752;0,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5262-01;BR068-1992;Meerval;4941SK; Meerval 40 Raamsdonksveer; Meerval;40;;Meerval 40;4941SK;68;1992;NL-0834-920068;Beschikking;Bouwvergunning Beschikking Plaatsen bedrijfshallen  Meerval 40 4941SK Raamsdonksveer 27-3-1992;1992.03.27;Plaatsen bedrijfshallen;Bouwvergunning Plaatsen bedrijfshallen  Meerval 40 4941SK Raamsdonksveer 27-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen bedrijfshallen;NL 0834;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5262-02;BR068-1992;Meerval;4941SK; Meerval 40 Raamsdonksveer; Meerval;40;;Meerval 40;4941SK;68;1992;NL-0834-920068;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen bedrijfshallen  Meerval 40 4941SK Raamsdonksveer 27-3-1992;1992.03.27;Plaatsen bedrijfshallen;Bouwvergunning Plaatsen bedrijfshallen  Meerval 40 4941SK Raamsdonksveer 27-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen bedrijfshallen;NL 0834;2010;K50771752;95,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5262-03;BR068-1992;Meerval;4941SK; Meerval 40 Raamsdonksveer; Meerval;40;;Meerval 40;4941SK;68;1992;NL-0834-920068;Overige documenten;Bouwvergunning Overige documenten Plaatsen bedrijfshallen  Meerval 40 4941SK Raamsdonksveer 27-3-1992;1992.03.27;Plaatsen bedrijfshallen;Bouwvergunning Plaatsen bedrijfshallen  Meerval 40 4941SK Raamsdonksveer 27-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen bedrijfshallen;NL 0834;2010;K50771752;51,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5263-01;BR069-1992;Molenstraat;4944AC; Molenstraat 2a Raamsdonk; Molenstraat;2a;;Molenstraat 2a;4944AC;69;1992;NL-0834-920069;Beschikking;Bouwvergunning Beschikking Plaatsen carport  Molenstraat 2a 4944AC Raamsdonk 27-3-1992;1992.03.27;Plaatsen carport;Bouwvergunning Plaatsen carport  Molenstraat 2a 4944AC Raamsdonk 27-3-1992;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen carport;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5263-02;BR069-1992;Molenstraat;4944AC; Molenstraat 2a Raamsdonk; Molenstraat;2a;;Molenstraat 2a;4944AC;69;1992;NL-0834-920069;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen carport  Molenstraat 2a 4944AC Raamsdonk 27-3-1992;1992.03.27;Plaatsen carport;Bouwvergunning Plaatsen carport  Molenstraat 2a 4944AC Raamsdonk 27-3-1992;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen carport;NL 0834;2010;K50771752;1,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5264-01;BR071-1992;Bartoklaan;4941WG; Bartoklaan 1 Raamsdonksveer; Bartoklaan;1;;Bartoklaan 1;4941WG;71;1992;NL-0834-920071;Beschikking;Bouwvergunning Beschikking Maken aanbouw achterzijde woning  Bartoklaan 1 4941WG Raamsdonksveer 1-4-1992;1992.04.01;Maken aanbouw achterzijde woning;Bouwvergunning Maken aanbouw achterzijde woning  Bartoklaan 1 4941WG Raamsdonksveer 1-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Maken aanbouw achterzijde woning;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5264-02;BR071-1992;Bartoklaan;4941WG; Bartoklaan 1 Raamsdonksveer; Bartoklaan;1;;Bartoklaan 1;4941WG;71;1992;NL-0834-920071;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Maken aanbouw achterzijde woning  Bartoklaan 1 4941WG Raamsdonksveer 1-4-1992;1992.04.01;Maken aanbouw achterzijde woning;Bouwvergunning Maken aanbouw achterzijde woning  Bartoklaan 1 4941WG Raamsdonksveer 1-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Maken aanbouw achterzijde woning;NL 0834;2010;K50771752;23,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5264-03;BR071-1992;Bartoklaan;4941WG; Bartoklaan 1 Raamsdonksveer; Bartoklaan;1;;Bartoklaan 1;4941WG;71;1992;NL-0834-920071;Overige documenten;Bouwvergunning Overige documenten Maken aanbouw achterzijde woning  Bartoklaan 1 4941WG Raamsdonksveer 1-4-1992;1992.04.01;Maken aanbouw achterzijde woning;Bouwvergunning Maken aanbouw achterzijde woning  Bartoklaan 1 4941WG Raamsdonksveer 1-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Maken aanbouw achterzijde woning;NL 0834;2010;K50771752;1,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5265-01;BR070-1992;Delftstraat;4941ZT;Theo van Delftstraat 4 Raamsdonksveer;Theo van Delftstraat;4;Theo van;Theo van Delftstraat 4;4941ZT;70;1992;NL-0834-920070;Beschikking;Bouwvergunning Beschikking Bouw bedrijfshal met magazijnen Theo van Delftstraat 4 4941ZT Raamsdonksveer 31-3-1992;1992.03.31;Bouw bedrijfshal met magazijnen;Bouwvergunning Bouw bedrijfshal met magazijnen Theo van Delftstraat 4 4941ZT Raamsdonksveer 31-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bedrijfshal met magazijnen;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5265-02;BR070-1992;Delftstraat;4941ZT;Theo van Delftstraat 4 Raamsdonksveer;Theo van Delftstraat;4;Theo van;Theo van Delftstraat 4;4941ZT;70;1992;NL-0834-920070;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bedrijfshal met magazijnen Theo van Delftstraat 4 4941ZT Raamsdonksveer 31-3-1992;1992.03.31;Bouw bedrijfshal met magazijnen;Bouwvergunning Bouw bedrijfshal met magazijnen Theo van Delftstraat 4 4941ZT Raamsdonksveer 31-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bedrijfshal met magazijnen;NL 0834;2010;K50771752;82,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5265-03;BR070-1992;Delftstraat;4941ZT;Theo van Delftstraat 4 Raamsdonksveer;Theo van Delftstraat;4;Theo van;Theo van Delftstraat 4;4941ZT;70;1992;NL-0834-920070;Overige documenten;Bouwvergunning Overige documenten Bouw bedrijfshal met magazijnen Theo van Delftstraat 4 4941ZT Raamsdonksveer 31-3-1992;1992.03.31;Bouw bedrijfshal met magazijnen;Bouwvergunning Bouw bedrijfshal met magazijnen Theo van Delftstraat 4 4941ZT Raamsdonksveer 31-3-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bedrijfshal met magazijnen;NL 0834;2010;K50771752;33,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5266-01;BR072-1992;Wilhelminalaan;4941GK; Wilhelminalaan  2 t/m 4 Raamsdonksveer; Wilhelminalaan;2 t/m 4;;Wilhelminalaan 2 t/m 4;4941GK;72;1992;NL-0834-920072;Beschikking;Bouwvergunning Beschikking Verbouwen pand tot biljartcentrum  Wilhelminalaan 2 t/m 4  Raamsdonksveer 8-4-1992;1992.04.08;Verbouwen pand tot biljartcentrum;Bouwvergunning Verbouwen pand tot biljartcentrum  Wilhelminalaan 2 t/m 4  Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen pand tot biljartcentrum;NL 0834;2010;K50771752;5,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5266-02;BR072-1992;Wilhelminalaan;4941GK; Wilhelminalaan  2 t/m 4 Raamsdonksveer; Wilhelminalaan;2 t/m 4;;Wilhelminalaan 2 t/m 4;4941GK;72;1992;NL-0834-920072;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen pand tot biljartcentrum  Wilhelminalaan 2 t/m 4  Raamsdonksveer 8-4-1992;1992.04.08;Verbouwen pand tot biljartcentrum;Bouwvergunning Verbouwen pand tot biljartcentrum  Wilhelminalaan 2 t/m 4  Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen pand tot biljartcentrum;NL 0834;2010;K50771752;38,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5266-03;BR072-1992;Wilhelminalaan;4941GK; Wilhelminalaan  2 t/m 4 Raamsdonksveer; Wilhelminalaan;2 t/m 4;;Wilhelminalaan 2 t/m 4;4941GK;72;1992;NL-0834-920072;Overige documenten;Bouwvergunning Overige documenten Verbouwen pand tot biljartcentrum  Wilhelminalaan 2 t/m 4  Raamsdonksveer 8-4-1992;1992.04.08;Verbouwen pand tot biljartcentrum;Bouwvergunning Verbouwen pand tot biljartcentrum  Wilhelminalaan 2 t/m 4  Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Verbouwen pand tot biljartcentrum;NL 0834;2010;K50771752;1,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5267-01;BR073-1992;Borstlappenweg;4944AX; Borstlappenweg 7 Raamsdonk; Borstlappenweg;7;;Borstlappenweg 7;4944AX;73;1992;NL-0834-920073;Beschikking;Bouwvergunning Beschikking Bouw landbouwschuur  Borstlappenweg 7 4944AX Raamsdonk 8-4-1992;1992.04.08;Bouw landbouwschuur;Bouwvergunning Bouw landbouwschuur  Borstlappenweg 7 4944AX Raamsdonk 8-4-1992;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw landbouwschuur;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5267-02;BR073-1992;Borstlappenweg;4944AX; Borstlappenweg 7 Raamsdonk; Borstlappenweg;7;;Borstlappenweg 7;4944AX;73;1992;NL-0834-920073;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw landbouwschuur  Borstlappenweg 7 4944AX Raamsdonk 8-4-1992;1992.04.08;Bouw landbouwschuur;Bouwvergunning Bouw landbouwschuur  Borstlappenweg 7 4944AX Raamsdonk 8-4-1992;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw landbouwschuur;NL 0834;2010;K50771752;12,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5268-01;BR074-1992;Loddersweer;4942AG; Loddersweer 22 Raamsdonksveer; Loddersweer;22;;Loddersweer 22;4942AG;74;1992;NL-0834-920074;Beschikking;Bouwvergunning Beschikking Maken aanbouw achterzijde woning  Loddersweer 22 4942AG Raamsdonksveer 8-4-1992;1992.04.08;Maken aanbouw achterzijde woning;Bouwvergunning Maken aanbouw achterzijde woning  Loddersweer 22 4942AG Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Maken aanbouw achterzijde woning;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5268-02;BR074-1992;Loddersweer;4942AG; Loddersweer 22 Raamsdonksveer; Loddersweer;22;;Loddersweer 22;4942AG;74;1992;NL-0834-920074;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Maken aanbouw achterzijde woning  Loddersweer 22 4942AG Raamsdonksveer 8-4-1992;1992.04.08;Maken aanbouw achterzijde woning;Bouwvergunning Maken aanbouw achterzijde woning  Loddersweer 22 4942AG Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Maken aanbouw achterzijde woning;NL 0834;2010;K50771752;9,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5269-01;BR075-1992;Koningstraat;4941GT; Koningstraat 23a Raamsdonksveer; Koningstraat;23a;;Koningstraat 23a;4941GT;75;1992;NL-0834-920075;Beschikking;Bouwvergunning Beschikking Bouw garage  Koningstraat 23a 4941GT Raamsdonksveer 8-4-1992;1992.04.08;Bouw garage;Bouwvergunning Bouw garage  Koningstraat 23a 4941GT Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5269-02;BR075-1992;Koningstraat;4941GT; Koningstraat 23a Raamsdonksveer; Koningstraat;23a;;Koningstraat 23a;4941GT;75;1992;NL-0834-920075;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage  Koningstraat 23a 4941GT Raamsdonksveer 8-4-1992;1992.04.08;Bouw garage;Bouwvergunning Bouw garage  Koningstraat 23a 4941GT Raamsdonksveer 8-4-1992;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;9,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.06;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5270-01;BR076-1992;Schansstraat;4944AG; Schansstraat 37 Raamsdonk; Schansstraat;37;;Schansstraat 37;4944AG;76;1992;NL-0834-920076;Beschikking;Bouwvergunning Beschikking Uitbreiden bestaande snackbar  Schansstraat 37 4944AG Raamsdonk 8-4-1992;1992.04.08;Uitbreiden bestaande snackbar;Bouwvergunning Uitbreiden bestaande snackbar  Schansstraat 37 4944AG Raamsdonk 8-4-1992;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden bestaande snackbar;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5270-02;BR076-1992;Schansstraat;4944AG; Schansstraat 37 Raamsdonk; Schansstraat;37;;Schansstraat 37;4944AG;76;1992;NL-0834-920076;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden bestaande snackbar  Schansstraat 37 4944AG Raamsdonk 8-4-1992;1992.04.08;Uitbreiden bestaande snackbar;Bouwvergunning Uitbreiden bestaande snackbar  Schansstraat 37 4944AG Raamsdonk 8-4-1992;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden bestaande snackbar;NL 0834;2010;K50771752;9,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
