Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-3239-01;BR023-1979;Landonk;4941BN; Landonk 90 Raamsdonksveer; Landonk;90;;Landonk 90;4941BN;23;1979;NL-0834-790023;Beschikking;Bouwvergunning Beschikking Verbouwen woning  Landonk 90 4941BN Raamsdonksveer 19-2-1979;1979.02.19;Verbouwen woning;Bouwvergunning Verbouwen woning  Landonk 90 4941BN Raamsdonksveer 19-2-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3239-02;BR023-1979;Landonk;4941BN; Landonk 90 Raamsdonksveer; Landonk;90;;Landonk 90;4941BN;23;1979;NL-0834-790023;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woning  Landonk 90 4941BN Raamsdonksveer 19-2-1979;1979.02.19;Verbouwen woning;Bouwvergunning Verbouwen woning  Landonk 90 4941BN Raamsdonksveer 19-2-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woning;NL 0834;2010;K50771752;10,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3239-03;BR023-1979;Landonk;4941BN; Landonk 90 Raamsdonksveer; Landonk;90;;Landonk 90;4941BN;23;1979;NL-0834-790023;Overige documenten;Bouwvergunning Overige documenten Verbouwen woning  Landonk 90 4941BN Raamsdonksveer 19-2-1979;1979.02.19;Verbouwen woning;Bouwvergunning Verbouwen woning  Landonk 90 4941BN Raamsdonksveer 19-2-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Verbouwen woning;NL 0834;2010;K50771752;0,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3240-01;BR024-1979;Poststraatje;4941DA; Poststraatje 7 Raamsdonksveer; Poststraatje;7;;Poststraatje 7;4941DA;24;1979;NL-0834-790024;Beschikking;Bouwvergunning Beschikking Vernieuwen dak  Poststraatje 7 4941DA Raamsdonksveer 5-3-1979;1979.03.05;Vernieuwen dak;Bouwvergunning Vernieuwen dak  Poststraatje 7 4941DA Raamsdonksveer 5-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vernieuwen dak;NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3240-02;BR024-1979;Poststraatje;4941DA; Poststraatje 7 Raamsdonksveer; Poststraatje;7;;Poststraatje 7;4941DA;24;1979;NL-0834-790024;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vernieuwen dak  Poststraatje 7 4941DA Raamsdonksveer 5-3-1979;1979.03.05;Vernieuwen dak;Bouwvergunning Vernieuwen dak  Poststraatje 7 4941DA Raamsdonksveer 5-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vernieuwen dak;NL 0834;2010;K50771752;0,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3241-01;BR025-1979;Vijfhoevenlaan;4941BJ; Vijfhoevenlaan 74 t/m 80 Raamsdonksveer; Vijfhoevenlaan;74 t/m 80;;Vijfhoevenlaan 74 t/m 80;4941BJ;25;1979;NL-0834-790025;Beschikking;Bouwvergunning Beschikking Bouw 4 garages  Vijfhoevenlaan 74-76-78-80  Raamsdonksveer 19-3-1979;1979.03.19;Bouw 4 garages;Bouwvergunning Bouw 4 garages  Vijfhoevenlaan 74-76-78-80  Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 4 garages;NL 0834;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3241-02;BR025-1979;Vijfhoevenlaan;4941BJ; Vijfhoevenlaan 74 t/m 80 Raamsdonksveer; Vijfhoevenlaan;74 t/m 80;;Vijfhoevenlaan 74 t/m 80;4941BJ;25;1979;NL-0834-790025;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 4 garages  Vijfhoevenlaan 74-76-78-80  Raamsdonksveer 19-3-1979;1979.03.19;Bouw 4 garages;Bouwvergunning Bouw 4 garages  Vijfhoevenlaan 74-76-78-80  Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 4 garages;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3242-01;BR026-1979;Groenstraat;4941HB; Groenstraat 28 Raamsdonksveer; Groenstraat;28;;Groenstraat 28;4941HB;26;1979;NL-0834-790026;Beschikking;Bouwvergunning Beschikking Verbouwen garage ( vergroten )  Groenstraat 28 4941HB Raamsdonksveer 5-3-1979;1979.03.05;Verbouwen garage ( vergroten );Bouwvergunning Verbouwen garage ( vergroten )  Groenstraat 28 4941HB Raamsdonksveer 5-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen garage ( vergroten );NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3242-02;BR026-1979;Groenstraat;4941HB; Groenstraat 28 Raamsdonksveer; Groenstraat;28;;Groenstraat 28;4941HB;26;1979;NL-0834-790026;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen garage ( vergroten )  Groenstraat 28 4941HB Raamsdonksveer 5-3-1979;1979.03.05;Verbouwen garage ( vergroten );Bouwvergunning Verbouwen garage ( vergroten )  Groenstraat 28 4941HB Raamsdonksveer 5-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen garage ( vergroten );NL 0834;2010;K50771752;11,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3243-01;BR027-1979;Wingerdstraat;4941GN; Wingerdstraat 7 Raamsdonksveer; Wingerdstraat;7;;Wingerdstraat 7;4941GN;27;1979;NL-0834-790027;Beschikking;Bouwvergunning Beschikking Bouw hobbyruimte  Wingerdstraat 7 4941GN Raamsdonksveer 19-2-1979;1979.02.19;Bouw hobbyruimte;Bouwvergunning Bouw hobbyruimte  Wingerdstraat 7 4941GN Raamsdonksveer 19-2-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw hobbyruimte;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3243-02;BR027-1979;Wingerdstraat;4941GN; Wingerdstraat 7 Raamsdonksveer; Wingerdstraat;7;;Wingerdstraat 7;4941GN;27;1979;NL-0834-790027;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw hobbyruimte  Wingerdstraat 7 4941GN Raamsdonksveer 19-2-1979;1979.02.19;Bouw hobbyruimte;Bouwvergunning Bouw hobbyruimte  Wingerdstraat 7 4941GN Raamsdonksveer 19-2-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw hobbyruimte;NL 0834;2010;K50771752;5,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3244-01;BR028-1979;Julianalaan;4941JG; Julianalaan 118 Raamsdonksveer; Julianalaan;118;;Julianalaan 118;4941JG;28;1979;NL-0834-790028;Beschikking;Bouwvergunning Beschikking Aanbouw woonkamer en verbouwen keuken  Julianalaan 118 4941JG Raamsdonksveer 19-3-1979;1979.03.19;Aanbouw woonkamer en verbouwen keuken;Bouwvergunning Aanbouw woonkamer en verbouwen keuken  Julianalaan 118 4941JG Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbouw woonkamer en verbouwen keuken;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3244-02;BR028-1979;Julianalaan;4941JG; Julianalaan 118 Raamsdonksveer; Julianalaan;118;;Julianalaan 118;4941JG;28;1979;NL-0834-790028;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbouw woonkamer en verbouwen keuken  Julianalaan 118 4941JG Raamsdonksveer 19-3-1979;1979.03.19;Aanbouw woonkamer en verbouwen keuken;Bouwvergunning Aanbouw woonkamer en verbouwen keuken  Julianalaan 118 4941JG Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbouw woonkamer en verbouwen keuken;NL 0834;2010;K50771752;8,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3244-03;BR028-1979;Julianalaan;4941JG; Julianalaan 118 Raamsdonksveer; Julianalaan;118;;Julianalaan 118;4941JG;28;1979;NL-0834-790028;Overige documenten;Bouwvergunning Overige documenten Aanbouw woonkamer en verbouwen keuken  Julianalaan 118 4941JG Raamsdonksveer 19-3-1979;1979.03.19;Aanbouw woonkamer en verbouwen keuken;Bouwvergunning Aanbouw woonkamer en verbouwen keuken  Julianalaan 118 4941JG Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Aanbouw woonkamer en verbouwen keuken;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3245-01;BR029-1979;Rijtselaan;4941XA; Rijtselaan 7 Raamsdonksveer; Rijtselaan;7;;Rijtselaan 7;4941XA;29;1979;NL-0834-790029;Beschikking;Bouwvergunning Beschikking Uitbreiden keuken  Rijtselaan 7 4941XA Raamsdonksveer 19-3-1979;1979.03.19;Uitbreiden keuken;Bouwvergunning Uitbreiden keuken  Rijtselaan 7 4941XA Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden keuken;NL 0834;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3245-02;BR029-1979;Rijtselaan;4941XA; Rijtselaan 7 Raamsdonksveer; Rijtselaan;7;;Rijtselaan 7;4941XA;29;1979;NL-0834-790029;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden keuken  Rijtselaan 7 4941XA Raamsdonksveer 19-3-1979;1979.03.19;Uitbreiden keuken;Bouwvergunning Uitbreiden keuken  Rijtselaan 7 4941XA Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden keuken;NL 0834;2010;K50771752;14,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3246-01;BR030-1979;Brejaartstraat;4941GR; Brejaartstraat 25 Raamsdonksveer; Brejaartstraat;25;;Brejaartstraat 25;4941GR;30;1979;NL-0834-790030;Beschikking;Bouwvergunning Beschikking Bouw garage  Brejaartstraat 25 4941GR Raamsdonksveer 19-3-1979;1979.03.19;Bouw garage;Bouwvergunning Bouw garage  Brejaartstraat 25 4941GR Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3246-02;BR030-1979;Brejaartstraat;4941GR; Brejaartstraat 25 Raamsdonksveer; Brejaartstraat;25;;Brejaartstraat 25;4941GR;30;1979;NL-0834-790030;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage  Brejaartstraat 25 4941GR Raamsdonksveer 19-3-1979;1979.03.19;Bouw garage;Bouwvergunning Bouw garage  Brejaartstraat 25 4941GR Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;9,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3247-01;BR031-1979;Omschoorweg;4941KN; Omschoorweg 5 Raamsdonksveer; Omschoorweg;5;;Omschoorweg 5;4941KN;31;1979;NL-0834-790031;Beschikking;Bouwvergunning Beschikking Verbouwen woonhuis  Omschoorweg 5 4941KN Raamsdonksveer 17-4-1979;1979.04.17;Verbouwen woonhuis;Bouwvergunning Verbouwen woonhuis  Omschoorweg 5 4941KN Raamsdonksveer 17-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woonhuis;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3247-02;BR031-1979;Omschoorweg;4941KN; Omschoorweg 5 Raamsdonksveer; Omschoorweg;5;;Omschoorweg 5;4941KN;31;1979;NL-0834-790031;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woonhuis  Omschoorweg 5 4941KN Raamsdonksveer 17-4-1979;1979.04.17;Verbouwen woonhuis;Bouwvergunning Verbouwen woonhuis  Omschoorweg 5 4941KN Raamsdonksveer 17-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woonhuis;NL 0834;2010;K50771752;21,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3247-03;BR031-1979;Omschoorweg;4941KN; Omschoorweg 5 Raamsdonksveer; Omschoorweg;5;;Omschoorweg 5;4941KN;31;1979;NL-0834-790031;Overige documenten;Bouwvergunning Overige documenten Verbouwen woonhuis  Omschoorweg 5 4941KN Raamsdonksveer 17-4-1979;1979.04.17;Verbouwen woonhuis;Bouwvergunning Verbouwen woonhuis  Omschoorweg 5 4941KN Raamsdonksveer 17-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Verbouwen woonhuis;NL 0834;2010;K50771752;11,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3248-01;BR032-1979;Sandoel;4941DW; Sandoel 6 Raamsdonksveer; Sandoel;6;;Sandoel 6;4941DW;32;1979;NL-0834-790032;Beschikking;Bouwvergunning Beschikking Veranderen kozijnen  Sandoel 6 4941DW Raamsdonksveer 9-4-1979;1979.04.09;Veranderen kozijnen;Bouwvergunning Veranderen kozijnen  Sandoel 6 4941DW Raamsdonksveer 9-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen kozijnen;NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3248-02;BR032-1979;Sandoel;4941DW; Sandoel 6 Raamsdonksveer; Sandoel;6;;Sandoel 6;4941DW;32;1979;NL-0834-790032;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen kozijnen  Sandoel 6 4941DW Raamsdonksveer 9-4-1979;1979.04.09;Veranderen kozijnen;Bouwvergunning Veranderen kozijnen  Sandoel 6 4941DW Raamsdonksveer 9-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen kozijnen;NL 0834;2010;K50771752;4,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3249-01;BR033-1979;Lavendelstraat;4941BV; Lavendelstraat 20 Raamsdonksveer; Lavendelstraat;20;;Lavendelstraat 20;4941BV;33;1979;NL-0834-790033;Beschikking;Bouwvergunning Beschikking Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel  Lavendelstraat 20 4941BV Raamsdonksveer 9-4-1979;1979.04.09;Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel;Bouwvergunning Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel  Lavendelstraat 20 4941BV Raamsdonksveer 9-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel;NL 0834;2010;K50771752;4,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3249-02;BR033-1979;Lavendelstraat;4941BV; Lavendelstraat 20 Raamsdonksveer; Lavendelstraat;20;;Lavendelstraat 20;4941BV;33;1979;NL-0834-790033;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel  Lavendelstraat 20 4941BV Raamsdonksveer 9-4-1979;1979.04.09;Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel;Bouwvergunning Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel  Lavendelstraat 20 4941BV Raamsdonksveer 9-4-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen bijkeuken, bergruimte, c.v. - ruimte en dakkapel;NL 0834;2010;K50771752;14,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3250-01;BR034-1979;Boschstraat;4941ZC;Jeroen Boschstraat 13 Raamsdonksveer;Jeroen Boschstraat;13;Jeroen;Jeroen Boschstraat 13;4941ZC;34;1979;NL-0834-790034;Beschikking;Bouwvergunning Beschikking Aanbouw keuken met c.v. - ruimte Jeroen Boschstraat 13 4941ZC Raamsdonksveer 19-3-1979;1979.03.19;Aanbouw keuken met c.v. - ruimte;Bouwvergunning Aanbouw keuken met c.v. - ruimte Jeroen Boschstraat 13 4941ZC Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbouw keuken met c.v. - ruimte;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3250-02;BR034-1979;Boschstraat;4941ZC;Jeroen Boschstraat 13 Raamsdonksveer;Jeroen Boschstraat;13;Jeroen;Jeroen Boschstraat 13;4941ZC;34;1979;NL-0834-790034;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbouw keuken met c.v. - ruimte Jeroen Boschstraat 13 4941ZC Raamsdonksveer 19-3-1979;1979.03.19;Aanbouw keuken met c.v. - ruimte;Bouwvergunning Aanbouw keuken met c.v. - ruimte Jeroen Boschstraat 13 4941ZC Raamsdonksveer 19-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbouw keuken met c.v. - ruimte;NL 0834;2010;K50771752;5,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3251-01;BR035-1979;Schubertstraat;4941WT; Schubertstraat 4 Raamsdonksveer; Schubertstraat;4;;Schubertstraat 4;4941WT;35;1979;NL-0834-790035;Beschikking;Bouwvergunning Beschikking Aanbouw praktijkruimte  Schubertstraat 4 4941WT Raamsdonksveer 26-3-1979;1979.03.26;Aanbouw praktijkruimte;Bouwvergunning Aanbouw praktijkruimte  Schubertstraat 4 4941WT Raamsdonksveer 26-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbouw praktijkruimte;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-3251-02;BR035-1979;Schubertstraat;4941WT; Schubertstraat 4 Raamsdonksveer; Schubertstraat;4;;Schubertstraat 4;4941WT;35;1979;NL-0834-790035;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbouw praktijkruimte  Schubertstraat 4 4941WT Raamsdonksveer 26-3-1979;1979.03.26;Aanbouw praktijkruimte;Bouwvergunning Aanbouw praktijkruimte  Schubertstraat 4 4941WT Raamsdonksveer 26-3-1979;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbouw praktijkruimte;NL 0834;2010;K50771752;20,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
