Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-3378-01;BR012-1980;Smalweer;4942AP; Smalweer 1 Raamsdonksveer; Smalweer;1;;Smalweer 1;4942AP;12;1980;NL-0834-800012;Beschikking;Bouwvergunning Beschikking Bouw woning  Smalweer 1 4942AP Raamsdonksveer 11-2-1980;1980.02.11;Bouw woning;Bouwvergunning Bouw woning  Smalweer 1 4942AP Raamsdonksveer 11-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning;NL 0834;2010;K50771752;6,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3378-02;BR012-1980;Smalweer;4942AP; Smalweer 1 Raamsdonksveer; Smalweer;1;;Smalweer 1;4942AP;12;1980;NL-0834-800012;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning  Smalweer 1 4942AP Raamsdonksveer 11-2-1980;1980.02.11;Bouw woning;Bouwvergunning Bouw woning  Smalweer 1 4942AP Raamsdonksveer 11-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning;NL 0834;2010;K50771752;22,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3378-03;BR012-1980;Smalweer;4942AP; Smalweer 1 Raamsdonksveer; Smalweer;1;;Smalweer 1;4942AP;12;1980;NL-0834-800012;Overige documenten;Bouwvergunning Overige documenten Bouw woning  Smalweer 1 4942AP Raamsdonksveer 11-2-1980;1980.02.11;Bouw woning;Bouwvergunning Bouw woning  Smalweer 1 4942AP Raamsdonksveer 11-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning;NL 0834;2010;K50771752;24,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3379-01;BR013-1980;Ramgatseweg/Steurweg;; Ramgatseweg/Steurweg  Raamsdonksveer; Ramgatseweg/Steurweg;;;Ramgatseweg/Steurweg;;13;1980;NL-0834-800013;Beschikking;Bouwvergunning Beschikking Oprichten museum en kantoorruimten  Ramgatseweg/Steurweg   Raamsdonksveer 14-2-1980;1980.02.14;Oprichten museum en kantoorruimten;Bouwvergunning Oprichten museum en kantoorruimten  Ramgatseweg/Steurweg   Raamsdonksveer 14-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten museum en kantoorruimten;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3379-02;BR013-1980;Ramgatseweg/Steurweg;; Ramgatseweg/Steurweg  Raamsdonksveer; Ramgatseweg/Steurweg;;;Ramgatseweg/Steurweg;;13;1980;NL-0834-800013;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten museum en kantoorruimten  Ramgatseweg/Steurweg   Raamsdonksveer 14-2-1980;1980.02.14;Oprichten museum en kantoorruimten;Bouwvergunning Oprichten museum en kantoorruimten  Ramgatseweg/Steurweg   Raamsdonksveer 14-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten museum en kantoorruimten;NL 0834;2010;K50771752;536,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3379-03;BR013-1980;Ramgatseweg/Steurweg;; Ramgatseweg/Steurweg  Raamsdonksveer; Ramgatseweg/Steurweg;;;Ramgatseweg/Steurweg;;13;1980;NL-0834-800013;Overige documenten;Bouwvergunning Overige documenten Oprichten museum en kantoorruimten  Ramgatseweg/Steurweg   Raamsdonksveer 14-2-1980;1980.02.14;Oprichten museum en kantoorruimten;Bouwvergunning Oprichten museum en kantoorruimten  Ramgatseweg/Steurweg   Raamsdonksveer 14-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten museum en kantoorruimten;NL 0834;2010;K50771752;25,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3380-01;BR014-1980;Sterrekroos;; Sterrekroos  Raamsdonksveer; Sterrekroos;;;Sterrekroos;;14;1980;NL-0834-800014;Beschikking;Bouwvergunning Beschikking Bouw bedrijfsruimte  Sterrekroos   Raamsdonksveer 14-2-1980;1980.02.14;Bouw bedrijfsruimte;Bouwvergunning Bouw bedrijfsruimte  Sterrekroos   Raamsdonksveer 14-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bedrijfsruimte;NL 0834;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3380-02;BR014-1980;Sterrekroos;; Sterrekroos  Raamsdonksveer; Sterrekroos;;;Sterrekroos;;14;1980;NL-0834-800014;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bedrijfsruimte  Sterrekroos   Raamsdonksveer 14-2-1980;1980.02.14;Bouw bedrijfsruimte;Bouwvergunning Bouw bedrijfsruimte  Sterrekroos   Raamsdonksveer 14-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bedrijfsruimte;NL 0834;2010;K50771752;21,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3380-03;BR014-1980;Sterrekroos;; Sterrekroos  Raamsdonksveer; Sterrekroos;;;Sterrekroos;;14;1980;NL-0834-800014;Overige documenten;Bouwvergunning Overige documenten Bouw bedrijfsruimte  Sterrekroos   Raamsdonksveer 14-2-1980;1980.02.14;Bouw bedrijfsruimte;Bouwvergunning Bouw bedrijfsruimte  Sterrekroos   Raamsdonksveer 14-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bedrijfsruimte;NL 0834;2010;K50771752;12,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3381-01;BR015-1980;Beatrixlaan;4941JH; Beatrixlaan 31 Raamsdonksveer; Beatrixlaan;31;;Beatrixlaan 31;4941JH;15;1980;NL-0834-800015;Beschikking;"Bouwvergunning Beschikking Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""  Beatrixlaan 31  Raamsdonksveer 18-2-1980";1980.02.18;"Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""";"Bouwvergunning Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""  Beatrixlaan 31  Raamsdonksveer 18-2-1980";Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;"Beschikking Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""";NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3381-02;BR015-1980;Beatrixlaan;4941JH; Beatrixlaan 31 Raamsdonksveer; Beatrixlaan;31;;Beatrixlaan 31;4941JH;15;1980;NL-0834-800015;Tekening ( technisch );"Bouwvergunning Tekening ( technisch ) Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""  Beatrixlaan 31  Raamsdonksveer 18-2-1980";1980.02.18;"Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""";"Bouwvergunning Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""  Beatrixlaan 31  Raamsdonksveer 18-2-1980";Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;"Tekeningen Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""";NL 0834;2010;K50771752;53,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3381-03;BR015-1980;Beatrixlaan;4941JH; Beatrixlaan 31 Raamsdonksveer; Beatrixlaan;31;;Beatrixlaan 31;4941JH;15;1980;NL-0834-800015;Overige documenten;"Bouwvergunning Overige documenten Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""  Beatrixlaan 31  Raamsdonksveer 18-2-1980";1980.02.18;"Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""";"Bouwvergunning Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""  Beatrixlaan 31  Raamsdonksveer 18-2-1980";Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;"Overige documenten Vergroten recreatiezaal bejaardencentrum ""Het Hoge Veer""";NL 0834;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3382-01;BR018-1980;Donk;4942BC;Hoge donk 39-41 Raamsdonksveer;Hoge donk;39-41;Hoge;Hoge donk 39-41;4942BC;18;1980;NL-0834-800018;Beschikking;Bouwvergunning Beschikking Bouw 2 vrije sector woningen Hoge donk 39-41  Raamsdonksveer 26-2-1980;1980.02.26;Bouw 2 vrije sector woningen;Bouwvergunning Bouw 2 vrije sector woningen Hoge donk 39-41  Raamsdonksveer 26-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 2 vrije sector woningen;NL 0834;2010;K50771752;3,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3382-02;BR018-1980;Donk;4942BC;Hoge donk 39-41 Raamsdonksveer;Hoge donk;39-41;Hoge;Hoge donk 39-41;4942BC;18;1980;NL-0834-800018;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 2 vrije sector woningen Hoge donk 39-41  Raamsdonksveer 26-2-1980;1980.02.26;Bouw 2 vrije sector woningen;Bouwvergunning Bouw 2 vrije sector woningen Hoge donk 39-41  Raamsdonksveer 26-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 2 vrije sector woningen;NL 0834;2010;K50771752;103,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3382-03;BR018-1980;Donk;4942BC;Hoge donk 39-41 Raamsdonksveer;Hoge donk;39-41;Hoge;Hoge donk 39-41;4942BC;18;1980;NL-0834-800018;Overige documenten;Bouwvergunning Overige documenten Bouw 2 vrije sector woningen Hoge donk 39-41  Raamsdonksveer 26-2-1980;1980.02.26;Bouw 2 vrije sector woningen;Bouwvergunning Bouw 2 vrije sector woningen Hoge donk 39-41  Raamsdonksveer 26-2-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 2 vrije sector woningen;NL 0834;2010;K50771752;6,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3383-01;BR019-1980;Donk;4942BE;Hoge donk 40 t/m 46 Raamsdonksveer;Hoge donk;40 t/m 46;Hoge;Hoge donk 40 t/m 46;4942BE;19;1980;NL-0834-800019;Beschikking;Bouwvergunning Beschikking Bouw 4 premiekoopwoningen Hoge donk 40 t/m 46  Raamsdonksveer 11-3-1980;1980.03.11;Bouw 4 premiekoopwoningen;Bouwvergunning Bouw 4 premiekoopwoningen Hoge donk 40 t/m 46  Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 4 premiekoopwoningen;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3383-02;BR019-1980;Donk;4942BE;Hoge donk 40 t/m 46 Raamsdonksveer;Hoge donk;40 t/m 46;Hoge;Hoge donk 40 t/m 46;4942BE;19;1980;NL-0834-800019;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 4 premiekoopwoningen Hoge donk 40 t/m 46  Raamsdonksveer 11-3-1980;1980.03.11;Bouw 4 premiekoopwoningen;Bouwvergunning Bouw 4 premiekoopwoningen Hoge donk 40 t/m 46  Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 4 premiekoopwoningen;NL 0834;2010;K50771752;98,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3383-03;BR019-1980;Donk;4942BE;Hoge donk 40 t/m 46 Raamsdonksveer;Hoge donk;40 t/m 46;Hoge;Hoge donk 40 t/m 46;4942BE;19;1980;NL-0834-800019;Overige documenten;Bouwvergunning Overige documenten Bouw 4 premiekoopwoningen Hoge donk 40 t/m 46  Raamsdonksveer 11-3-1980;1980.03.11;Bouw 4 premiekoopwoningen;Bouwvergunning Bouw 4 premiekoopwoningen Hoge donk 40 t/m 46  Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 4 premiekoopwoningen;NL 0834;2010;K50771752;19,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3384-01;BR020-1980;Lindonklaan;4942BH; Lindonklaan 21 Raamsdonksveer; Lindonklaan;21;;Lindonklaan 21;4942BH;20;1980;NL-0834-800020;Beschikking;Bouwvergunning Beschikking Bouw woning met garage / berging  Lindonklaan 21 4942BH Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning met garage / berging;Bouwvergunning Bouw woning met garage / berging  Lindonklaan 21 4942BH Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met garage / berging;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3384-02;BR020-1980;Lindonklaan;4942BH; Lindonklaan 21 Raamsdonksveer; Lindonklaan;21;;Lindonklaan 21;4942BH;20;1980;NL-0834-800020;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met garage / berging  Lindonklaan 21 4942BH Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning met garage / berging;Bouwvergunning Bouw woning met garage / berging  Lindonklaan 21 4942BH Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met garage / berging;NL 0834;2010;K50771752;67,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3384-03;BR020-1980;Lindonklaan;4942BH; Lindonklaan 21 Raamsdonksveer; Lindonklaan;21;;Lindonklaan 21;4942BH;20;1980;NL-0834-800020;Overige documenten;Bouwvergunning Overige documenten Bouw woning met garage / berging  Lindonklaan 21 4942BH Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning met garage / berging;Bouwvergunning Bouw woning met garage / berging  Lindonklaan 21 4942BH Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met garage / berging;NL 0834;2010;K50771752;41,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3385-01;BR021-1980;Lindonklaan;4942BH; Lindonklaan 23 Raamsdonksveer; Lindonklaan;23;;Lindonklaan 23;4942BH;21;1980;NL-0834-800021;Beschikking;Bouwvergunning Beschikking Bouw woning met garage / berging  Lindonklaan 23 4942BH Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning met garage / berging;Bouwvergunning Bouw woning met garage / berging  Lindonklaan 23 4942BH Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met garage / berging;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3385-02;BR021-1980;Lindonklaan;4942BH; Lindonklaan 23 Raamsdonksveer; Lindonklaan;23;;Lindonklaan 23;4942BH;21;1980;NL-0834-800021;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met garage / berging  Lindonklaan 23 4942BH Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning met garage / berging;Bouwvergunning Bouw woning met garage / berging  Lindonklaan 23 4942BH Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met garage / berging;NL 0834;2010;K50771752;92,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3386-01;BR022-1980;Donk;4942BE;Hoge donk 48 t/m 54 Raamsdonksveer;Hoge donk;48 t/m 54;Hoge;Hoge donk 48 t/m 54;4942BE;22;1980;NL-0834-800022;Beschikking;Bouwvergunning Beschikking Bouw 4 premiekoopwoningen Hoge donk 48 t/m 54  Raamsdonksveer 11-3-1980;1980.03.11;Bouw 4 premiekoopwoningen;Bouwvergunning Bouw 4 premiekoopwoningen Hoge donk 48 t/m 54  Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 4 premiekoopwoningen;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3386-02;BR022-1980;Donk;4942BE;Hoge donk 48 t/m 54 Raamsdonksveer;Hoge donk;48 t/m 54;Hoge;Hoge donk 48 t/m 54;4942BE;22;1980;NL-0834-800022;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 4 premiekoopwoningen Hoge donk 48 t/m 54  Raamsdonksveer 11-3-1980;1980.03.11;Bouw 4 premiekoopwoningen;Bouwvergunning Bouw 4 premiekoopwoningen Hoge donk 48 t/m 54  Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 4 premiekoopwoningen;NL 0834;2010;K50771752;61,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3386-03;BR022-1980;Donk;4942BE;Hoge donk 48 t/m 54 Raamsdonksveer;Hoge donk;48 t/m 54;Hoge;Hoge donk 48 t/m 54;4942BE;22;1980;NL-0834-800022;Overige documenten;Bouwvergunning Overige documenten Bouw 4 premiekoopwoningen Hoge donk 48 t/m 54  Raamsdonksveer 11-3-1980;1980.03.11;Bouw 4 premiekoopwoningen;Bouwvergunning Bouw 4 premiekoopwoningen Hoge donk 48 t/m 54  Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 4 premiekoopwoningen;NL 0834;2010;K50771752;1,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3387-01;BR023-1980;Bossen;4941JS;de Bossen 11b Raamsdonksveer;de Bossen;11b;de;de Bossen 11b;4941JS;23;1980;NL-0834-800023;Beschikking;Bouwvergunning Beschikking Bouw woning de Bossen 11b 4941JS Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning;Bouwvergunning Bouw woning de Bossen 11b 4941JS Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3387-02;BR023-1980;Bossen;4941JS;de Bossen 11b Raamsdonksveer;de Bossen;11b;de;de Bossen 11b;4941JS;23;1980;NL-0834-800023;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning de Bossen 11b 4941JS Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning;Bouwvergunning Bouw woning de Bossen 11b 4941JS Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning;NL 0834;2010;K50771752;66,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3387-03;BR023-1980;Bossen;4941JS;de Bossen 11b Raamsdonksveer;de Bossen;11b;de;de Bossen 11b;4941JS;23;1980;NL-0834-800023;Overige documenten;Bouwvergunning Overige documenten Bouw woning de Bossen 11b 4941JS Raamsdonksveer 11-3-1980;1980.03.11;Bouw woning;Bouwvergunning Bouw woning de Bossen 11b 4941JS Raamsdonksveer 11-3-1980;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning;NL 0834;2010;K50771752;50,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
