Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-2046-02;BR732-1970;Berkenstraat;4941KT; Berkenstraat 9 Raamsdonk; Berkenstraat;9;;Berkenstraat 9;4941KT;732;1970;NL-0834-700732;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbeteren woning  Berkenstraat 9 4941KT Raamsdonk 17-12-1970;1970.12.17;Verbeteren woning;Bouwvergunning Verbeteren woning  Berkenstraat 9 4941KT Raamsdonk 17-12-1970;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbeteren woning;NL 0834;2010;K50771752;14,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2047-01;BR733a-1970;Rietstraat;4941CB; Rietstraat 23 Raamsdonksveer; Rietstraat;23;;Rietstraat 23;4941CB;733a;1970;NL-0834-700733a;Beschikking;Bouwvergunning Beschikking Bouw serre  Rietstraat 23 4941CB Raamsdonksveer 23-12-1970;1970.12.23;Bouw serre;Bouwvergunning Bouw serre  Rietstraat 23 4941CB Raamsdonksveer 23-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw serre;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2047-02;BR733a-1970;Rietstraat;4941CB; Rietstraat 23 Raamsdonksveer; Rietstraat;23;;Rietstraat 23;4941CB;733a;1970;NL-0834-700733a;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw serre  Rietstraat 23 4941CB Raamsdonksveer 23-12-1970;1970.12.23;Bouw serre;Bouwvergunning Bouw serre  Rietstraat 23 4941CB Raamsdonksveer 23-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw serre;NL 0834;2010;K50771752;8,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2048-01;BR733-1970;Varenstraat;; Varenstraat  Raamsdonksveer; Varenstraat;;;Varenstraat;;733;1970;NL-0834-700733;Beschikking;Bouwvergunning Beschikking Bouw bergplaats  Varenstraat   Raamsdonksveer 23-12-1970;1970.12.23;Bouw bergplaats;Bouwvergunning Bouw bergplaats  Varenstraat   Raamsdonksveer 23-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bergplaats;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2048-02;BR733-1970;Varenstraat;; Varenstraat  Raamsdonksveer; Varenstraat;;;Varenstraat;;733;1970;NL-0834-700733;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bergplaats  Varenstraat   Raamsdonksveer 23-12-1970;1970.12.23;Bouw bergplaats;Bouwvergunning Bouw bergplaats  Varenstraat   Raamsdonksveer 23-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bergplaats;NL 0834;2010;K50771752;1,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2049-01;BR734-1970;Koningstraat;4941GW; Koningstraat 44 Raamsdonksveer; Koningstraat;44;;Koningstraat 44;4941GW;734;1970;NL-0834-700734;Beschikking;Bouwvergunning Beschikking Bouw volière  Koningstraat 44 4941GW Raamsdonksveer 23-12-1970;1970.12.23;Bouw volière;Bouwvergunning Bouw volière  Koningstraat 44 4941GW Raamsdonksveer 23-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw volière;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2049-02;BR734-1970;Koningstraat;4941GW; Koningstraat 44 Raamsdonksveer; Koningstraat;44;;Koningstraat 44;4941GW;734;1970;NL-0834-700734;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw volière  Koningstraat 44 4941GW Raamsdonksveer 23-12-1970;1970.12.23;Bouw volière;Bouwvergunning Bouw volière  Koningstraat 44 4941GW Raamsdonksveer 23-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw volière;NL 0834;2010;K50771752;6,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2050-01;BR754-1970;Prinssenlaan;4941AJ;Burgemeester Prinssenlaan 1 Raamsdonksveer;Burgemeester Prinssenlaan;1;Burgemeester;Burgemeester Prinssenlaan 1;4941AJ;754;1970;NL-0834-700754;Beschikking;Bouwvergunning Beschikking Uitbreiden bedrijfsruimte bij service - station Burgemeester Prinssenlaan 1 4941AJ Raamsdonksveer 31-12-1970;1970.12.31;Uitbreiden bedrijfsruimte bij service - station;Bouwvergunning Uitbreiden bedrijfsruimte bij service - station Burgemeester Prinssenlaan 1 4941AJ Raamsdonksveer 31-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden bedrijfsruimte bij service - station;NL 0834;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2050-02;BR754-1970;Prinssenlaan;4941AJ;Burgemeester Prinssenlaan 1 Raamsdonksveer;Burgemeester Prinssenlaan;1;Burgemeester;Burgemeester Prinssenlaan 1;4941AJ;754;1970;NL-0834-700754;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden bedrijfsruimte bij service - station Burgemeester Prinssenlaan 1 4941AJ Raamsdonksveer 31-12-1970;1970.12.31;Uitbreiden bedrijfsruimte bij service - station;Bouwvergunning Uitbreiden bedrijfsruimte bij service - station Burgemeester Prinssenlaan 1 4941AJ Raamsdonksveer 31-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden bedrijfsruimte bij service - station;NL 0834;2010;K50771752;65,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2050-03;BR754-1970;Prinssenlaan;4941AJ;Burgemeester Prinssenlaan 1 Raamsdonksveer;Burgemeester Prinssenlaan;1;Burgemeester;Burgemeester Prinssenlaan 1;4941AJ;754;1970;NL-0834-700754;Overige documenten;Bouwvergunning Overige documenten Uitbreiden bedrijfsruimte bij service - station Burgemeester Prinssenlaan 1 4941AJ Raamsdonksveer 31-12-1970;1970.12.31;Uitbreiden bedrijfsruimte bij service - station;Bouwvergunning Uitbreiden bedrijfsruimte bij service - station Burgemeester Prinssenlaan 1 4941AJ Raamsdonksveer 31-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden bedrijfsruimte bij service - station;NL 0834;2010;K50771752;11,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2051-01;BR755-1970;Rubensstraat;4941ZE; Rubensstraat 18 Raamsdonksveer; Rubensstraat;18;;Rubensstraat 18;4941ZE;755;1970;NL-0834-700755;Beschikking;Bouwvergunning Beschikking Bouw betonnen bergplaats  Rubensstraat 18 4941ZE Raamsdonksveer 31-12-1970;1970.12.31;Bouw betonnen bergplaats;Bouwvergunning Bouw betonnen bergplaats  Rubensstraat 18 4941ZE Raamsdonksveer 31-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw betonnen bergplaats;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2051-02;BR755-1970;Rubensstraat;4941ZE; Rubensstraat 18 Raamsdonksveer; Rubensstraat;18;;Rubensstraat 18;4941ZE;755;1970;NL-0834-700755;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw betonnen bergplaats  Rubensstraat 18 4941ZE Raamsdonksveer 31-12-1970;1970.12.31;Bouw betonnen bergplaats;Bouwvergunning Bouw betonnen bergplaats  Rubensstraat 18 4941ZE Raamsdonksveer 31-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw betonnen bergplaats;NL 0834;2010;K50771752;1,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2051-03;BR755-1970;Rubensstraat;4941ZE; Rubensstraat 18 Raamsdonksveer; Rubensstraat;18;;Rubensstraat 18;4941ZE;755;1970;NL-0834-700755;Overige documenten;Bouwvergunning Overige documenten Bouw betonnen bergplaats  Rubensstraat 18 4941ZE Raamsdonksveer 31-12-1970;1970.12.31;Bouw betonnen bergplaats;Bouwvergunning Bouw betonnen bergplaats  Rubensstraat 18 4941ZE Raamsdonksveer 31-12-1970;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw betonnen bergplaats;NL 0834;2010;K50771752;0,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2052-01;BR019-1971;Broekstraat;4944XH;Lange Broekstraat 3 Raamsdonk;Lange Broekstraat;3;Lange;Lange Broekstraat 3;4944XH;19;1971;NL-0834-701019;Beschikking;Bouwvergunning Beschikking Verbeteren woning Lange Broekstraat 3 4944XH Raamsdonk 14-1-1971;1971.01.14;Verbeteren woning;Bouwvergunning Verbeteren woning Lange Broekstraat 3 4944XH Raamsdonk 14-1-1971;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbeteren woning;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2052-02;BR019-1971;Broekstraat;4944XH;Lange Broekstraat 3 Raamsdonk;Lange Broekstraat;3;Lange;Lange Broekstraat 3;4944XH;19;1971;NL-0834-701019;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbeteren woning Lange Broekstraat 3 4944XH Raamsdonk 14-1-1971;1971.01.14;Verbeteren woning;Bouwvergunning Verbeteren woning Lange Broekstraat 3 4944XH Raamsdonk 14-1-1971;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbeteren woning;NL 0834;2010;K50771752;8,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2053-01;BR030-1971;Verdistraat;; Verdistraat  Raamsdonksveer; Verdistraat;;;Verdistraat;;30;1971;NL-0834-701030;Beschikking;Bouwvergunning Beschikking Bouw woning met garage  Verdistraat   Raamsdonksveer 21-1-1971;1971.01.21;Bouw woning met garage;Bouwvergunning Bouw woning met garage  Verdistraat   Raamsdonksveer 21-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met garage;NL 0834;2010;K50771752;3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2053-02;BR030-1971;Verdistraat;; Verdistraat  Raamsdonksveer; Verdistraat;;;Verdistraat;;30;1971;NL-0834-701030;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met garage  Verdistraat   Raamsdonksveer 21-1-1971;1971.01.21;Bouw woning met garage;Bouwvergunning Bouw woning met garage  Verdistraat   Raamsdonksveer 21-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met garage;NL 0834;2010;K50771752;21,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2054-01;BR032-1971;Molenstraat;4944AC; Molenstraat 10 Raamsdonk; Molenstraat;10;;Molenstraat 10;4944AC;32;1971;NL-0834-701032;Beschikking;Bouwvergunning Beschikking Aanbrengen garagedeur in berging  Molenstraat 10 4944AC Raamsdonk 21-1-1971;1971.01.21;Aanbrengen garagedeur in berging;Bouwvergunning Aanbrengen garagedeur in berging  Molenstraat 10 4944AC Raamsdonk 21-1-1971;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbrengen garagedeur in berging;NL 0834;2010;K50771752;1,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2055-01;BR032a-1971;Anemoonlaan;4941XK; Anemoonlaan 47 Raamsdonksveer; Anemoonlaan;47;;Anemoonlaan 47;4941XK;32a;1971;NL-0834-71032A;Beschikking;Bouwvergunning Beschikking Verbouwen bestaande berging tot garage  Anemoonlaan 47 4941XK Raamsdonksveer 28-1-1971;1971.01.28;Verbouwen bestaande berging tot garage;Bouwvergunning Verbouwen bestaande berging tot garage  Anemoonlaan 47 4941XK Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen bestaande berging tot garage;NL 0834;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2055-02;BR032a-1971;Anemoonlaan;4941XK; Anemoonlaan 47 Raamsdonksveer; Anemoonlaan;47;;Anemoonlaan 47;4941XK;32a;1971;NL-0834-71032A;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen bestaande berging tot garage  Anemoonlaan 47 4941XK Raamsdonksveer 28-1-1971;1971.01.28;Verbouwen bestaande berging tot garage;Bouwvergunning Verbouwen bestaande berging tot garage  Anemoonlaan 47 4941XK Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen bestaande berging tot garage;NL 0834;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2056-01;BR034-1971;Wilhelminalaan;4941GJ; Wilhelminalaan 17 Raamsdonksveer; Wilhelminalaan;17;;Wilhelminalaan 17;4941GJ;34;1971;NL-0834-710034;Beschikking;Bouwvergunning Beschikking Bouw bloemenkas  Wilhelminalaan 17 4941GJ Raamsdonksveer 28-1-1971;1971.01.28;Bouw bloemenkas;Bouwvergunning Bouw bloemenkas  Wilhelminalaan 17 4941GJ Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bloemenkas;NL 0834;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2056-02;BR034-1971;Wilhelminalaan;4941GJ; Wilhelminalaan 17 Raamsdonksveer; Wilhelminalaan;17;;Wilhelminalaan 17;4941GJ;34;1971;NL-0834-710034;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bloemenkas  Wilhelminalaan 17 4941GJ Raamsdonksveer 28-1-1971;1971.01.28;Bouw bloemenkas;Bouwvergunning Bouw bloemenkas  Wilhelminalaan 17 4941GJ Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bloemenkas;NL 0834;2010;K50771752;5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2057-01;BR039-1971;Landonk;4941BN; Landonk 46 Raamsdonksveer; Landonk;46;;Landonk 46;4941BN;39;1971;NL-0834-710039;Beschikking;Bouwvergunning Beschikking Bouw serre  Landonk 46 4941BN Raamsdonksveer 28-1-1971;1971.01.28;Bouw serre;Bouwvergunning Bouw serre  Landonk 46 4941BN Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw serre;NL 0834;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2057-02;BR039-1971;Landonk;4941BN; Landonk 46 Raamsdonksveer; Landonk;46;;Landonk 46;4941BN;39;1971;NL-0834-710039;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw serre  Landonk 46 4941BN Raamsdonksveer 28-1-1971;1971.01.28;Bouw serre;Bouwvergunning Bouw serre  Landonk 46 4941BN Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw serre;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2058-01;BR040-1971;Kerkstraat;4941DR;Grote Kerkstraat 98 Raamsdonksveer;Grote Kerkstraat;98;Grote;Grote Kerkstraat 98;4941DR;40;1971;NL-0834-710040;Beschikking;Bouwvergunning Beschikking Bouw opslagruimte bij werkplaats Grote Kerkstraat 98 4941DR Raamsdonksveer 28-1-1971;1971.01.28;Bouw opslagruimte bij werkplaats;Bouwvergunning Bouw opslagruimte bij werkplaats Grote Kerkstraat 98 4941DR Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw opslagruimte bij werkplaats;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2058-02;BR040-1971;Kerkstraat;4941DR;Grote Kerkstraat 98 Raamsdonksveer;Grote Kerkstraat;98;Grote;Grote Kerkstraat 98;4941DR;40;1971;NL-0834-710040;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw opslagruimte bij werkplaats Grote Kerkstraat 98 4941DR Raamsdonksveer 28-1-1971;1971.01.28;Bouw opslagruimte bij werkplaats;Bouwvergunning Bouw opslagruimte bij werkplaats Grote Kerkstraat 98 4941DR Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw opslagruimte bij werkplaats;NL 0834;2010;K50771752;18;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2058-03;BR040-1971;Kerkstraat;4941DR;Grote Kerkstraat 98 Raamsdonksveer;Grote Kerkstraat;98;Grote;Grote Kerkstraat 98;4941DR;40;1971;NL-0834-710040;Overige documenten;Bouwvergunning Overige documenten Bouw opslagruimte bij werkplaats Grote Kerkstraat 98 4941DR Raamsdonksveer 28-1-1971;1971.01.28;Bouw opslagruimte bij werkplaats;Bouwvergunning Bouw opslagruimte bij werkplaats Grote Kerkstraat 98 4941DR Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw opslagruimte bij werkplaats;NL 0834;2010;K50771752;11,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2059-01;BR041-1971;Rietstraat;4941CC; Rietstraat 38 Raamsdonksveer; Rietstraat;38;;Rietstraat 38;4941CC;41;1971;NL-0834-710041;Beschikking;Bouwvergunning Beschikking Bouw tochtportaal  Rietstraat 38 4941CC Raamsdonksveer 28-1-1971;1971.01.28;Bouw tochtportaal;Bouwvergunning Bouw tochtportaal  Rietstraat 38 4941CC Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw tochtportaal;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2059-02;BR041-1971;Rietstraat;4941CC; Rietstraat 38 Raamsdonksveer; Rietstraat;38;;Rietstraat 38;4941CC;41;1971;NL-0834-710041;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw tochtportaal  Rietstraat 38 4941CC Raamsdonksveer 28-1-1971;1971.01.28;Bouw tochtportaal;Bouwvergunning Bouw tochtportaal  Rietstraat 38 4941CC Raamsdonksveer 28-1-1971;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw tochtportaal;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
