DossierId;Naam;Gebruiksrechten_OmschrijvingVoorwaarden;Gebruiksrechten_DatumOfPeriode;Vertrouwelijkheid_ClassificatieNiveau;Vertrouwelijkheid_DatumOfPeriode;Openbaarheid_OmschrijvingBeperkingen;Openbaarheid_DatumOfPeriode;Bestand_Vorm_Redactiegenre;Bestand_Formaat_Bestandsnaam;Bestand_Formaat_BestandsOmvang;Bestand_Formaat_BestandsFormaat;Bestand_Formaat_FysiekeIntegriteit_Algoritme;Bestand_Formaat_FysiekeIntegriteit_Waarde;Bestand_Formaat_FysiekeIntegriteit_DatumEnTijd;Bestand_Formaat_DatumAanmaak
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000047570.pdf;1655172;fmt/18;sha256;16f0425272256fa9a7147c09f219694c794dde8c2d31a359bee0bb2d86117a39;3-9-2015 12:30;11-10-2012
NL-0784-BV000014300;vergroten horecapand Rijksweg 115 14-01-1992;Beschermd wegens rechten architect;14-01-1992;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000047571.pdf;4633757;fmt/18;sha256;739d36ffa4ef28c77e55ef313f666f3ceca9a072e83428b155df02dec6467544;3-9-2015 12:30;11-10-2012
NL-0784-BV000015677;plaatsen tuinhuisje Pius X-Straat 37 21-05-1996;Vrij te gebruiken;21-05-1996;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000052363.pdf;462337;fmt/18;sha256;5d598293ccc9b6e375fae4fa296cfa8e80dd32dc9b24a70fee9b29ad10935bb6;7-9-2015 12:29;02-11-2012
NL-0784-BV000015677;plaatsen tuinhuisje Pius X-Straat 37 21-05-1996;Vrij te gebruiken;21-05-1996;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000052364.pdf;1204955;fmt/18;sha256;119a25a36f2944eceb84e319e91ebbc9c56722fa0e89ca8083cb1998ff37e19e;7-9-2015 12:29;02-11-2012
NL-0784-BV000015677;plaatsen tuinhuisje Pius X-Straat 37 21-05-1996;Beschermd wegens rechten architect;21-05-1996;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000052365.pdf;1506001;fmt/18;sha256;8507911c9118dee7c1823d45ed76379021aab5e398df108aab639c2f4ec9683f;7-9-2015 12:29;02-11-2012
NL-0784-BV000015932;verbouwen van een apotheek Nieuwstraat 25 25-02-1997;Vrij te gebruiken;25-02-1997;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000052620.pdf;813196;fmt/18;sha256;99ce72607d3a7ed3c86f0be05033208e6e5be8ab11aadafbe05c62c423dd526d;7-9-2015 12:33;02-11-2012
NL-0784-BV000015932;verbouwen van een apotheek Nieuwstraat 25 25-02-1997;Vrij te gebruiken;25-02-1997;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000052621.pdf;1750963;fmt/18;sha256;9ef0b3a9a83d57eeb5b32e28d6475a94b557d28f6d8d4b52bd1a6e4722f2a3e1;7-9-2015 12:33;02-11-2012
NL-0784-BV000015932;verbouwen van een apotheek Nieuwstraat 25 25-02-1997;Beschermd wegens rechten architect;25-02-1997;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000052622.pdf;19559558;fmt/18;sha256;47007eb461550a5e6a95a5da1bf2e887731ba20a7d06c570e070e2af2ce584e7;7-9-2015 12:33;02-11-2012
NL-0784-BV000015932;verbouwen van een apotheek Nieuwstraat 25 25-02-1997;Beschermd wegens rechten architect;25-02-1997;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000052623.pdf;11177547;fmt/18;sha256;7dfd5715f0aae773064887284dbbb94fc4f212e62b451676bf919eeae94004ad;7-9-2015 12:33;02-11-2012
NL-0784-BV000015932;verbouwen van een apotheek Nieuwstraat 25 25-02-1997;Vrij te gebruiken;25-02-1997;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000052624.pdf;3732018;fmt/18;sha256;bd3552bf137b6600e50491b0bca255542bf3e1b3e1e428406c55cd5bb1ac27c7;7-9-2015 12:33;02-11-2012
NL-0784-BV000015819;plaatsen van een dakkapel in achtergeveldakvlak van de woning Prins Hendrikstraat 40 24-03-1998;Vrij te gebruiken;24-03-1998;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000057003.pdf;388504;fmt/18;sha256;bd849ab421bf12913fa40a5b740a40f670e7cc17911c1b56fd749b6069f28e1d;15-9-2015 12:00;03-12-2012
NL-0784-BV000015819;plaatsen van een dakkapel in achtergeveldakvlak van de woning Prins Hendrikstraat 40 24-03-1998;Vrij te gebruiken;24-03-1998;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000057004.pdf;1221890;fmt/18;sha256;206f98532b18f7b19086b62731df711e7d7b099bcae01a4c0e96a576d2fe708f;15-9-2015 12:00;03-12-2012
NL-0784-BV000015819;plaatsen van een dakkapel in achtergeveldakvlak van de woning Prins Hendrikstraat 40 24-03-1998;Beschermd wegens rechten architect;24-03-1998;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000057005.pdf;1861922;fmt/18;sha256;e854ecbea8403b4645573a52957006206825e5bbdb8f0c5babf3d031cb234f43;15-9-2015 12:00;03-12-2012
NL-0784-BV000015819;plaatsen van een dakkapel in achtergeveldakvlak van de woning Prins Hendrikstraat 40 24-03-1998;Vrij te gebruiken;24-03-1998;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000057006.pdf;635073;fmt/18;sha256;2ed7ac41a9389c217cf086b9a9ae405a6048afd5b120a2b46fa93916ce72f1aa;15-9-2015 12:00;03-12-2012
NL-0784-BV000012945;bouwen van een tuinderskas Hulteneindsestraat 32 01-06-1993;Vrij te gebruiken;01-06-1993;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000058496.pdf;744745;fmt/18;sha256;931164b89c28b881367bd9825de6c5c63c53adb66be7852a695bd8ba1386dd7b;15-9-2015 12:40;19-10-2012
NL-0784-BV000012945;bouwen van een tuinderskas Hulteneindsestraat 32 01-06-1993;Vrij te gebruiken;01-06-1993;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000058497.pdf;1754862;fmt/18;sha256;a92b74e8582c5a951641b0627da8b28a8adefedafdf695c9de474099fc8d2c07;15-9-2015 12:40;19-10-2012
NL-0784-BV000012945;bouwen van een tuinderskas Hulteneindsestraat 32 01-06-1993;Beschermd wegens rechten architect;01-06-1993;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000058498.pdf;7284960;fmt/18;sha256;212fd59865c87f463f6922e573f617e2467b559b27c63db507f6ef70411acbc8;15-9-2015 12:40;19-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Vrij te gebruiken;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000060755.pdf;1326388;fmt/18;sha256;31a3a7d7f34125f66eff5cd1ed1fca08fa9d149ac2e969a7ef0653366b27c14b;22-9-2015 10:41;18-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Vrij te gebruiken;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000060756.pdf;13965282;fmt/18;sha256;8d8564cdf29b962def2882b85d55fd0862844ce367529ea3dd9910351dd23be3;22-9-2015 10:41;18-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Beschermd wegens rechten architect;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000060757.pdf;6850045;fmt/18;sha256;0c0acf6ee65ec2f0059ac8d4ddd33ede7e3a1456a20c06728363f98bc093fda6;22-9-2015 10:41;18-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Beschermd wegens rechten architect;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000060758.pdf;7060769;fmt/18;sha256;4f54533450f44383eef54addda25696ea7ce0947ca63d8fa85db4e7c2616bdcb;22-9-2015 10:41;18-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Vrij te gebruiken;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000060759.pdf;13639506;fmt/18;sha256;5f96dc0ec660a2df8c400a6694c606e593ea9c0c02557c4360e676154b864abc;22-9-2015 10:41;18-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Beschermd wegens rechten architect;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000060760.pdf;4680853;fmt/18;sha256;85ed18c98716223a4948bb763bc976d084f5fa56c7787fd8da983128f3fbc08f;22-9-2015 10:41;18-10-2012
NL-0784-BV000013369;bouwen van een woning Annie Romeinplein 17 11-04-1995;Beschermd wegens rechten architect;11-04-1995;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000060761.pdf;7887835;fmt/18;sha256;42e4f1ed08e67442919d2e17e532379823125dd35b45e20f3b3624aa2dfdb81b;22-9-2015 10:41;18-10-2012
NL-0784-BV000013812;plaatsen van een dakkapel Hulteneindsestraat 5 05-07-1994;Vrij te gebruiken;05-07-1994;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000061743.pdf;825836;fmt/18;sha256;ddc7329fff9b6736751fbecae6d5cfe92ddcc5f433b5196aef2b77b7d2bf9707;22-9-2015 11:01;17-10-2012
NL-0784-BV000013812;plaatsen van een dakkapel Hulteneindsestraat 5 05-07-1994;Vrij te gebruiken;05-07-1994;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000061744.pdf;1877263;fmt/18;sha256;e13b3305edfd361d47bc2afa2ea2da696767fd1001464bc51d8147b23127770a;22-9-2015 11:01;17-10-2012
NL-0784-BV000013812;plaatsen van een dakkapel Hulteneindsestraat 5 05-07-1994;Beschermd wegens rechten architect;05-07-1994;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000061745.pdf;1282838;fmt/18;sha256;6b995f293f730a322cad3d7ca4272ecc0635ba01d4f588b3b927d15641a0618e;22-9-2015 11:01;17-10-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Vrij te gebruiken;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000061948.pdf;807433;fmt/18;sha256;d0b6758290a3b855d86bd078fb1097cee24ab6e373416cd6b9c4a257ce4fcc24;22-9-2015 11:05;13-09-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Vrij te gebruiken;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000061949.pdf;1768881;fmt/18;sha256;8de4b20519aaf6df1771dab0392322750a365665f74c4d9152f5597955fbade8;22-9-2015 11:05;13-09-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Beschermd wegens rechten architect;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000061950.pdf;9345344;fmt/18;sha256;2af5cb8ab58ac6ec576ad8f8ec371fb97320d739fe405bb01ba797cf03ac1a2b;22-9-2015 11:05;13-09-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Vrij te gebruiken;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000061951.pdf;2842023;fmt/18;sha256;d6b86e6ca0920a88fe0e23faefbec288fa19fd557e75975da513732f9c802192;22-9-2015 11:05;13-09-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Beschermd wegens rechten architect;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000061952.pdf;4823744;fmt/18;sha256;e0b52411d828f49a93dee6039290c68cd6935afa79bb7b35b5b7eb3a38dc1ced;22-9-2015 11:05;13-09-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Beschermd wegens rechten architect;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000061953.pdf;5159599;fmt/18;sha256;aed4714e3084150ad86d4630e0603ff8bd5cd1f7696f842e8a36334e1035bee3;22-9-2015 11:05;13-09-2012
NL-0784-BV000013954;verbouwen en vergroten woonhuis Ridderstraat 11 29-01-1991;Beschermd wegens rechten architect;29-01-1991;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000061954.pdf;5280825;fmt/18;sha256;722834f04e1b4d05594467e69b70e1b54d1dc57cdd81655117ffffa2f5541164;22-9-2015 11:05;13-09-2012
NL-0784-BV000018797;het aanbrengen van lichtreclame Spoorlaan Noord 17 12-12-2000;Vrij te gebruiken;12-12-2000;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000065350.pdf;395248;fmt/18;sha256;8c0a083b13f926dbc4a2106c1e03b010f77a883ad58a515cf3d20d2c778924df;22-9-2015 12:24;12-12-2012
NL-0784-BV000018797;het aanbrengen van lichtreclame Spoorlaan Noord 17 12-12-2000;Vrij te gebruiken;12-12-2000;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000065351.pdf;540997;fmt/18;sha256;953d94298f47f9ad98bd08ade3489062021c9552e49ad4fd2d836a1b51236090;22-9-2015 12:24;12-12-2012
NL-0784-BV000018797;het aanbrengen van lichtreclame Spoorlaan Noord 17 12-12-2000;Beschermd wegens rechten architect;12-12-2000;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000065352.pdf;1572986;fmt/18;sha256;d75fdc8903ec5e976185b78339e82e7d366550d9de505ffb9d47bc2ee9622ceb;22-9-2015 12:24;12-12-2012
NL-0784-BV000020809;slopen varkenstallen Bavelseweg 3 09-03-1999;Vrij te gebruiken;09-03-1999;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000065596.pdf;1242250;fmt/18;sha256;846fca99526c868a2cea6aca58de6020fde277604cfea886ecbeb96a04cb7e6d;22-9-2015 12:28;13-12-2012
NL-0784-BV000020809;slopen varkenstallen Bavelseweg 3 09-03-1999;Vrij te gebruiken;09-03-1999;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000065597.pdf;1686608;fmt/18;sha256;2b05b8b00e201bc881d68d359b44f3635afc08e6be3ed03b91ed420306072550;22-9-2015 12:28;13-12-2012
NL-0784-BV000020809;slopen varkenstallen Bavelseweg 3 09-03-1999;Beschermd wegens rechten architect;09-03-1999;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000065598.pdf;931614;fmt/18;sha256;4ef3187999cc4edb6b2422b930afa5755bf1f3fdb22735eac176c16bcfd648f7;22-9-2015 12:28;13-12-2012
NL-0784-BV000018797;het aanbrengen van lichtreclame Spoorlaan Noord 17 12-12-2000;Vrij te gebruiken;12-12-2000;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000068428.pdf;395248;fmt/18;sha256;8c0a083b13f926dbc4a2106c1e03b010f77a883ad58a515cf3d20d2c778924df;22-9-2015 13:37;12-12-2012
NL-0784-BV000018797;het aanbrengen van lichtreclame Spoorlaan Noord 17 12-12-2000;Vrij te gebruiken;12-12-2000;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000068429.pdf;540997;fmt/18;sha256;953d94298f47f9ad98bd08ade3489062021c9552e49ad4fd2d836a1b51236090;22-9-2015 13:37;12-12-2012
NL-0784-BV000018797;het aanbrengen van lichtreclame Spoorlaan Noord 17 12-12-2000;Beschermd wegens rechten architect;12-12-2000;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000068430.pdf;1572986;fmt/18;sha256;d75fdc8903ec5e976185b78339e82e7d366550d9de505ffb9d47bc2ee9622ceb;22-9-2015 13:37;12-12-2012
NL-0784-BV000020809;slopen varkenstallen Bavelseweg 3 09-03-1999;Vrij te gebruiken;09-03-1999;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000068674.pdf;1242250;fmt/18;sha256;846fca99526c868a2cea6aca58de6020fde277604cfea886ecbeb96a04cb7e6d;22-9-2015 13:41;13-12-2012
NL-0784-BV000020809;slopen varkenstallen Bavelseweg 3 09-03-1999;Vrij te gebruiken;09-03-1999;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000068675.pdf;1686608;fmt/18;sha256;2b05b8b00e201bc881d68d359b44f3635afc08e6be3ed03b91ed420306072550;22-9-2015 13:41;13-12-2012
NL-0784-BV000020809;slopen varkenstallen Bavelseweg 3 09-03-1999;Beschermd wegens rechten architect;09-03-1999;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000068676.pdf;931614;fmt/18;sha256;4ef3187999cc4edb6b2422b930afa5755bf1f3fdb22735eac176c16bcfd648f7;22-9-2015 13:41;13-12-2012
NL-0784-BV000001921;bouwen maria kapel Hoofdstraat 168 WS 27-10-1949;Vrij te gebruiken;27-10-1949;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000070596.pdf;2285505;fmt/18;sha256;bfb1a20f7eecf59b0232d4522249f9855a3623fc5a370376e9f3706e0398abbd;22-9-2015 15:32;20-06-2013
NL-0784-BV000001921;bouwen maria kapel Hoofdstraat 168 WS 27-10-1949;Vrij te gebruiken;27-10-1949;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000070597.pdf;12476466;fmt/18;sha256;66c54d4af4a45b0419a598e9fcd46767961ac7742127cccd0bc5fe24c554fb0a;22-9-2015 15:32;20-06-2013
NL-0784-BV000016994;het bouwen van een garage naast de woning Broekstraat 17 08-01-2002;Vrij te gebruiken;08-01-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000093334.pdf;761934;fmt/18;sha256;09ed886ef803c11f8bae6bd1690731c57ace39ad34950dc479c6c470ed9a8e96;23-9-2015 9:51;28-01-2013
NL-0784-BV000016994;het bouwen van een garage naast de woning Broekstraat 17 08-01-2002;Vrij te gebruiken;08-01-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000093335.pdf;3027362;fmt/18;sha256;204829a0267e8d7bacac8a41571ca2bb7d2f7e818ad19418f4e7a6cc07ab3891;23-9-2015 9:51;28-01-2013
NL-0784-BV000016994;het bouwen van een garage naast de woning Broekstraat 17 08-01-2002;Beschermd wegens rechten architect;08-01-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000093336.pdf;5215608;fmt/18;sha256;0745d264d9248678bc5eedd0d930566bf0490ad2171967a932b6db141e7152f0;23-9-2015 9:51;28-01-2013
NL-0784-BV000016994;het bouwen van een garage naast de woning Broekstraat 17 08-01-2002;Vrij te gebruiken;08-01-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000093337.pdf;11677554;fmt/18;sha256;33f0d37286c40ed9965c4b3e60e95d98fc74b091fe7f37ec7b76ae9acda0ce42;23-9-2015 9:51;28-01-2013
NL-0784-BV000017437;het plaatsen van een antenne Bisschop de Vetplein 1 09-04-2002;Vrij te gebruiken;09-04-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000095721.pdf;704360;fmt/18;sha256;707cf728efddcc30f4f5c7f7a98561c6154a82408ee1d0d6fadbbf49a0b48afc;23-9-2015 11:00;04-02-2013
NL-0784-BV000017437;het plaatsen van een antenne Bisschop de Vetplein 1 09-04-2002;Vrij te gebruiken;09-04-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000095722.pdf;3389773;fmt/18;sha256;ab74986802b80f861086e568d6d0bb15a4eb196edbbf2e5ce0abadc7c5b54df8;23-9-2015 11:00;04-02-2013
NL-0784-BV000017437;het plaatsen van een antenne Bisschop de Vetplein 1 09-04-2002;Beschermd wegens rechten architect;09-04-2002;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000095723.pdf;2503053;fmt/18;sha256;630dac6763868c0c4db46f72a3b76a63530d6d0a69a61677b843d3c1f391730d;23-9-2015 11:01;04-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Vrij te gebruiken;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000098185.pdf;1835743;fmt/18;sha256;32b7417714e6cb72d453209d4de096e1e094e8a3330282c836ea41e3339c665f;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Vrij te gebruiken;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000098186.pdf;2569833;fmt/18;sha256;2a301eb1fe8f8d8e9115980512f067d11be77d120dc5e6a4e4b3f5b3c7ece644;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098187.pdf;9648161;fmt/18;sha256;ec32ccfedae16015bf9ab238af02c4c0dc40ea13c7378e0fed9408c63772c91e;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098188.pdf;3805113;fmt/18;sha256;af6e624471876eca5efca2d701858c7ff5fc19ab6dc32118c8a4cffd0fe39646;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098189.pdf;9564782;fmt/18;sha256;73aba217d6580195e0250186fdc7072554262bd10fc70f829339adcb895c0044;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098190.pdf;3226603;fmt/18;sha256;cdf566d597e5bd9567b6185501aa7ef46fca32a72129f53dd3ab34d7804a7e87;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098191.pdf;4650666;fmt/18;sha256;63a950c00d474a395b77a7064486a89abbe7a7c61cbf48f3ef1c1b2ddf483e54;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098192.pdf;5600831;fmt/18;sha256;7aab762fd2853a03316eec25c6a91e61391573746268cb857526e4a7353c8603;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098193.pdf;5163888;fmt/18;sha256;e9b153e5b48580a358f0eadb12d8bec3be290eb4950871d544035b18ce41fa4c;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098194.pdf;4410444;fmt/18;sha256;514c6a1816ffcdaf0b49e96a245b8f73fe82661185efd1dbc0b707ed1abac9b3;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098195.pdf;2923262;fmt/18;sha256;f8b90b13a5316e62af4d1fbc7fceeb784bc2e13b5776b6fece59912028de91dd;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098196.pdf;4477631;fmt/18;sha256;2a698715b56627dd0b8b494311598211b41ace395ef2986aa5192a5e52b05d18;23-9-2015 11:52;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Vrij te gebruiken;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000098197.pdf;31411291;fmt/18;sha256;774f9e6d28884b49fbd962ab3d1d853b719a85149d7d49a7005d5c3cb83045f6;23-9-2015 11:53;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098198.pdf;1822268;fmt/18;sha256;eeab445f2b8eb3cc77ae0bb979d4f28c0cb435eb4d60b3cfd3ac02da8e64f8fc;23-9-2015 11:53;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098199.pdf;3977991;fmt/18;sha256;a0ecc29c660bc0d72af8ea3a833cba348f769ae7a0986762661e7424c1461345;23-9-2015 11:53;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098200.pdf;3516540;fmt/18;sha256;0b0576caddeb7ed0c632e1b3925caf9b0721bc5378ef417a2ef37fe4248d09b2;23-9-2015 11:53;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098201.pdf;3733406;fmt/18;sha256;4c142db34670dabc3357608c5e600660159b520a12143e0ffb2cc6d0ca4404f5;23-9-2015 11:53;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Beschermd wegens rechten architect;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000098202.pdf;1261510;fmt/18;sha256;8ac5a76a6928c2745d35ccf9fdc87e1dca4100b430d3068730686c27b08790d4;23-9-2015 11:53;22-02-2013
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Vrij te gebruiken;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Rapport;B000098203.pdf;7433279;fmt/18;sha256;c59330cfb2c256e176723308233c94ffb07aab196deedaf0d27ed167f8814779;23-9-2015 11:53;22-02-2013
